ChrIII_A_nidulans_FGSC_A4	359436	360095	An_laeA_20h_HA_withCtrl_peak_25	15	.	1.91573	2.86387	1.54432	ChrIII_A_nidulans_FGSC_A4	359855	359855	AN4989	.	-	0
ChrIII_A_nidulans_FGSC_A4	362671	363888	An_laeA_20h_HA_withCtrl_peak_26	45	.	2.64854	6.06393	4.55741	ChrIII_A_nidulans_FGSC_A4	362756	362756	AN4988	.	-	0
ChrIII_A_nidulans_FGSC_A4	362671	363888	An_laeA_20h_HA_withCtrl_peak_26	45	.	2.64854	6.06393	4.55741	ChrIII_A_nidulans_FGSC_A4	364139	364139	AN4987	.	+	-251
ChrIII_A_nidulans_FGSC_A4	367762	367964	An_laeA_20h_HA_withCtrl_peak_27	28	.	2.47129	4.23426	2.81231	ChrIII_A_nidulans_FGSC_A4	367937	367937	AN4985	.	+	0
ChrIII_A_nidulans_FGSC_A4	367762	367964	An_laeA_20h_HA_withCtrl_peak_27	28	.	2.47129	4.23426	2.81231	ChrIII_A_nidulans_FGSC_A4	367615	367615	AN4986	.	-	-147
ChrIII_A_nidulans_FGSC_A4	371993	374345	An_laeA_20h_HA_withCtrl_peak_28	42	.	2.43116	5.71804	4.23588	ChrIII_A_nidulans_FGSC_A4	374341	374341	AN4984	.	+	0
ChrIII_A_nidulans_FGSC_A4	396167	397654	An_laeA_20h_HA_withCtrl_peak_29	28	.	2.06422	4.29472	2.88486	ChrIII_A_nidulans_FGSC_A4	397695	397695	AN4976	.	+	-41
ChrIII_A_nidulans_FGSC_A4	396167	397654	An_laeA_20h_HA_withCtrl_peak_29	28	.	2.06422	4.29472	2.88486	ChrIII_A_nidulans_FGSC_A4	396118	396118	AN4977	.	-	-49
ChrIII_A_nidulans_FGSC_A4	403737	405584	An_laeA_20h_HA_withCtrl_peak_30	49	.	2.58606	6.46444	4.92977	ChrIII_A_nidulans_FGSC_A4	405935	405935	AN4973	.	+	-351
ChrIII_A_nidulans_FGSC_A4	420507	420769	An_laeA_20h_HA_withCtrl_peak_31	54	.	2.95022	6.98136	5.42115	ChrIII_A_nidulans_FGSC_A4	420751	420751	AN10610	.	+	0
ChrIII_A_nidulans_FGSC_A4	420507	420769	An_laeA_20h_HA_withCtrl_peak_31	54	.	2.95022	6.98136	5.42115	ChrIII_A_nidulans_FGSC_A4	420451	420451	AN4969	.	-	-56
ChrIII_A_nidulans_FGSC_A4	455556	456202	An_laeA_20h_HA_withCtrl_peak_32	48	.	2.54856	6.31843	4.80898	ChrIII_A_nidulans_FGSC_A4	456249	456249	AN4956	.	+	-47
ChrIII_A_nidulans_FGSC_A4	455556	456202	An_laeA_20h_HA_withCtrl_peak_32	48	.	2.54856	6.31843	4.80898	ChrIII_A_nidulans_FGSC_A4	455445	455445	AN4957	.	-	-111
ChrIII_A_nidulans_FGSC_A4	497213	498307	An_laeA_20h_HA_withCtrl_peak_33	25	.	2.16919	3.99240	2.59781	ChrIII_A_nidulans_FGSC_A4	498281	498281	AN4938	.	+	0
ChrIII_A_nidulans_FGSC_A4	504383	506741	An_laeA_20h_HA_withCtrl_peak_34	236	.	4.54360	25.73388	23.62779	ChrIII_A_nidulans_FGSC_A4	506784	506784	AN4935	.	+	-43
ChrIII_A_nidulans_FGSC_A4	517294	517584	An_laeA_20h_HA_withCtrl_peak_35	19	.	2.13291	3.34375	1.98483	ChrIII_A_nidulans_FGSC_A4	517378	517378	AN4930	.	-	0
ChrIII_A_nidulans_FGSC_A4	517294	517584	An_laeA_20h_HA_withCtrl_peak_35	19	.	2.13291	3.34375	1.98483	ChrIII_A_nidulans_FGSC_A4	517635	517635	AN11770	.	+	-51
ChrIII_A_nidulans_FGSC_A4	520124	522611	An_laeA_20h_HA_withCtrl_peak_36	66	.	3.00551	8.27516	6.67601	ChrIII_A_nidulans_FGSC_A4	522657	522657	AN4929	.	+	-46
ChrIII_A_nidulans_FGSC_A4	539878	541379	An_laeA_20h_HA_withCtrl_peak_37	72	.	2.84816	8.87501	7.27598	ChrIII_A_nidulans_FGSC_A4	541120	541120	AN4924	.	+	0
ChrIII_A_nidulans_FGSC_A4	539878	541379	An_laeA_20h_HA_withCtrl_peak_37	72	.	2.84816	8.87501	7.27598	ChrIII_A_nidulans_FGSC_A4	539602	539602	AN4925	.	-	-276
ChrIII_A_nidulans_FGSC_A4	542633	542898	An_laeA_20h_HA_withCtrl_peak_38	31	.	2.13490	4.63610	3.19609	ChrIII_A_nidulans_FGSC_A4	543017	543017	AN4923	.	+	-119
ChrIII_A_nidulans_FGSC_A4	544902	545698	An_laeA_20h_HA_withCtrl_peak_39	30	.	2.50219	4.49676	3.07051	ChrIII_A_nidulans_FGSC_A4	545668	545668	AN11769	.	-	0
ChrIII_A_nidulans_FGSC_A4	544902	545698	An_laeA_20h_HA_withCtrl_peak_39	30	.	2.50219	4.49676	3.07051	ChrIII_A_nidulans_FGSC_A4	546048	546048	AN4922	.	+	-350
ChrIII_A_nidulans_FGSC_A4	553110	553791	An_laeA_20h_HA_withCtrl_peak_40	108	.	3.74180	12.59854	10.88674	ChrIII_A_nidulans_FGSC_A4	553963	553963	AN4920	.	+	-172
ChrIII_A_nidulans_FGSC_A4	553110	553791	An_laeA_20h_HA_withCtrl_peak_40	108	.	3.74180	12.59854	10.88674	ChrIII_A_nidulans_FGSC_A4	552328	552328	AN11768	.	-	-782
ChrIII_A_nidulans_FGSC_A4	597812	599120	An_laeA_20h_HA_withCtrl_peak_45	31	.	2.34158	4.56891	3.14122	ChrIII_A_nidulans_FGSC_A4	598730	598730	AN4906	.	+	0
ChrIII_A_nidulans_FGSC_A4	602846	603114	An_laeA_20h_HA_withCtrl_peak_46	25	.	2.16579	3.93993	2.54288	ChrIII_A_nidulans_FGSC_A4	603054	603054	AN10615	.	+	0
ChrIII_A_nidulans_FGSC_A4	617305	617553	An_laeA_20h_HA_withCtrl_peak_47	19	.	2.12586	3.32967	1.97094	ChrIII_A_nidulans_FGSC_A4	617357	617357	AN10614	.	-	0
ChrIII_A_nidulans_FGSC_A4	619141	621910	An_laeA_20h_HA_withCtrl_peak_48	80	.	2.86475	9.63981	8.02024	ChrIII_A_nidulans_FGSC_A4	620567	620567	AN4900	.	-	0
ChrIII_A_nidulans_FGSC_A4	619141	621910	An_laeA_20h_HA_withCtrl_peak_48	80	.	2.86475	9.63981	8.02024	ChrIII_A_nidulans_FGSC_A4	621967	621967	AN4899	.	+	-57
ChrIII_A_nidulans_FGSC_A4	626423	626671	An_laeA_20h_HA_withCtrl_peak_49	22	.	2.17661	3.60679	2.22865	ChrIII_A_nidulans_FGSC_A4	626585	626585	AN4898	.	-	0
ChrIII_A_nidulans_FGSC_A4	628316	629281	An_laeA_20h_HA_withCtrl_peak_50	144	.	4.16686	16.30272	14.43408	ChrIII_A_nidulans_FGSC_A4	628318	628318	AN4897	.	-	0
ChrIII_A_nidulans_FGSC_A4	657579	658116	An_laeA_20h_HA_withCtrl_peak_51	116	.	3.12231	13.39512	11.62647	ChrIII_A_nidulans_FGSC_A4	657614	657614	AN4889	.	-	0
ChrIII_A_nidulans_FGSC_A4	657579	658116	An_laeA_20h_HA_withCtrl_peak_51	116	.	3.12231	13.39512	11.62647	ChrIII_A_nidulans_FGSC_A4	658093	658093	AN4888	.	+	0
ChrIII_A_nidulans_FGSC_A4	660429	660629	An_laeA_20h_HA_withCtrl_peak_52	25	.	2.12903	3.94572	2.54771	ChrIII_A_nidulans_FGSC_A4	660509	660509	AN4887	.	+	0
ChrIII_A_nidulans_FGSC_A4	685880	686951	An_laeA_20h_HA_withCtrl_peak_53	46	.	2.61019	6.21169	4.69783	ChrIII_A_nidulans_FGSC_A4	685998	685998	AN4881	.	-	0
ChrIII_A_nidulans_FGSC_A4	685880	686951	An_laeA_20h_HA_withCtrl_peak_53	46	.	2.61019	6.21169	4.69783	ChrIII_A_nidulans_FGSC_A4	687111	687111	AN4880	.	+	-160
ChrIII_A_nidulans_FGSC_A4	697758	698946	An_laeA_20h_HA_withCtrl_peak_55	31	.	2.38333	4.63025	3.18814	ChrIII_A_nidulans_FGSC_A4	698021	698021	AN4878	.	-	0
ChrIII_A_nidulans_FGSC_A4	697758	698946	An_laeA_20h_HA_withCtrl_peak_55	31	.	2.38333	4.63025	3.18814	ChrIII_A_nidulans_FGSC_A4	699016	699016	AN4877	.	+	-70
ChrIII_A_nidulans_FGSC_A4	748953	758244	An_laeA_20h_HA_withCtrl_peak_57	87	.	3.03217	10.41026	8.74705	ChrIII_A_nidulans_FGSC_A4	748861	748861	AN4859	.	-	-92
ChrIII_A_nidulans_FGSC_A4	767443	768285	An_laeA_20h_HA_withCtrl_peak_58	25	.	2.30955	3.94610	2.55160	ChrIII_A_nidulans_FGSC_A4	767984	767984	AN10616	.	-	0
ChrIII_A_nidulans_FGSC_A4	776743	777337	An_laeA_20h_HA_withCtrl_peak_59	11	.	1.88512	2.47709	1.19293	ChrIII_A_nidulans_FGSC_A4	775908	775908	AN4855	.	-	-835
ChrIII_A_nidulans_FGSC_A4	783359	784066	An_laeA_20h_HA_withCtrl_peak_60	52	.	2.74440	6.81255	5.27621	ChrIII_A_nidulans_FGSC_A4	783254	783254	AN4853	.	-	-105
ChrIII_A_nidulans_FGSC_A4	802515	802770	An_laeA_20h_HA_withCtrl_peak_61	12	.	1.96036	2.55771	1.26595	ChrIII_A_nidulans_FGSC_A4	802661	802661	AN4848	.	+	0
ChrIII_A_nidulans_FGSC_A4	808907	809905	An_laeA_20h_HA_withCtrl_peak_62	36	.	2.65797	5.12989	3.66944	ChrIII_A_nidulans_FGSC_A4	808753	808753	AN4846	.	-	-154
ChrIII_A_nidulans_FGSC_A4	813801	814645	An_laeA_20h_HA_withCtrl_peak_63	108	.	3.30171	12.58201	10.84051	ChrIII_A_nidulans_FGSC_A4	813766	813766	AN10604	.	-	-35
ChrIII_A_nidulans_FGSC_A4	815653	816092	An_laeA_20h_HA_withCtrl_peak_64	42	.	2.82140	5.72005	4.22618	ChrIII_A_nidulans_FGSC_A4	815529	815529	AN10601	.	-	-124
ChrIII_A_nidulans_FGSC_A4	815653	816092	An_laeA_20h_HA_withCtrl_peak_64	42	.	2.82140	5.72005	4.22618	ChrIII_A_nidulans_FGSC_A4	816267	816267	AN4843	.	+	-175
ChrIII_A_nidulans_FGSC_A4	825284	826196	An_laeA_20h_HA_withCtrl_peak_65	42	.	2.80121	5.74081	4.25303	ChrIII_A_nidulans_FGSC_A4	826184	826184	AN4839	.	+	0
ChrIII_A_nidulans_FGSC_A4	868442	868933	An_laeA_20h_HA_withCtrl_peak_66	15	.	2.05895	2.83849	1.51992	ChrIII_A_nidulans_FGSC_A4	868837	868837	AN4824	.	+	0
ChrIII_A_nidulans_FGSC_A4	898816	899431	An_laeA_20h_HA_withCtrl_peak_67	86	.	2.92697	10.34876	8.68942	ChrIII_A_nidulans_FGSC_A4	898601	898601	AN4818	.	-	-215
ChrIII_A_nidulans_FGSC_A4	902464	903205	An_laeA_20h_HA_withCtrl_peak_68	61	.	2.52651	7.70120	6.12865	ChrIII_A_nidulans_FGSC_A4	902542	902542	AN4817	.	-	0
ChrIII_A_nidulans_FGSC_A4	902464	903205	An_laeA_20h_HA_withCtrl_peak_68	61	.	2.52651	7.70120	6.12865	ChrIII_A_nidulans_FGSC_A4	903532	903532	AN4816	.	+	-327
ChrIII_A_nidulans_FGSC_A4	910244	910604	An_laeA_20h_HA_withCtrl_peak_69	101	.	3.11484	11.87620	10.14011	ChrIII_A_nidulans_FGSC_A4	910787	910787	AN4814	.	+	-183
ChrIII_A_nidulans_FGSC_A4	930642	930997	An_laeA_20h_HA_withCtrl_peak_70	35	.	2.61438	5.04018	3.57884	ChrIII_A_nidulans_FGSC_A4	930390	930390	AN10598	.	-	-252
ChrIII_A_nidulans_FGSC_A4	934179	935988	An_laeA_20h_HA_withCtrl_peak_71	44	.	2.41099	5.99325	4.48616	ChrIII_A_nidulans_FGSC_A4	933504	933504	AN10595	.	-	-675
ChrIII_A_nidulans_FGSC_A4	971497	972000	An_laeA_20h_HA_withCtrl_peak_74	60	.	2.99447	7.62061	6.04592	ChrIII_A_nidulans_FGSC_A4	971494	971494	AN4794	.	-	-3
ChrIII_A_nidulans_FGSC_A4	977366	977574	An_laeA_20h_HA_withCtrl_peak_76	25	.	2.23067	3.93458	2.53208	ChrIII_A_nidulans_FGSC_A4	977236	977236	AN4792	.	-	-130
ChrIII_A_nidulans_FGSC_A4	977366	977574	An_laeA_20h_HA_withCtrl_peak_76	25	.	2.23067	3.93458	2.53208	ChrIII_A_nidulans_FGSC_A4	978071	978071	AN4791	.	+	-497
ChrIII_A_nidulans_FGSC_A4	998740	999824	An_laeA_20h_HA_withCtrl_peak_77	45	.	2.62908	6.05817	4.55674	ChrIII_A_nidulans_FGSC_A4	999695	999695	AN4785	.	+	0
ChrIII_A_nidulans_FGSC_A4	1005857	1009314	An_laeA_20h_HA_withCtrl_peak_78	83	.	3.08964	10.04237	8.38972	ChrIII_A_nidulans_FGSC_A4	1007469	1007469	AN12224	.	-	0
ChrIII_A_nidulans_FGSC_A4	1005857	1009314	An_laeA_20h_HA_withCtrl_peak_78	83	.	3.08964	10.04237	8.38972	ChrIII_A_nidulans_FGSC_A4	1005584	1005584	AN4784	.	-	-273
ChrIII_A_nidulans_FGSC_A4	1018748	1019065	An_laeA_20h_HA_withCtrl_peak_79	20	.	2.18515	3.38349	2.02096	ChrIII_A_nidulans_FGSC_A4	1019203	1019203	AN4778	.	+	-138
ChrIII_A_nidulans_FGSC_A4	1026440	1027279	An_laeA_20h_HA_withCtrl_peak_80	20	.	2.17044	3.40533	2.04300	ChrIII_A_nidulans_FGSC_A4	1026767	1026767	AN4774	.	+	0
ChrIII_A_nidulans_FGSC_A4	1026440	1027279	An_laeA_20h_HA_withCtrl_peak_80	20	.	2.17044	3.40533	2.04300	ChrIII_A_nidulans_FGSC_A4	1026239	1026239	AN4775	.	-	-201
ChrIII_A_nidulans_FGSC_A4	1046415	1047773	An_laeA_20h_HA_withCtrl_peak_81	69	.	2.99071	8.56199	6.98569	ChrIII_A_nidulans_FGSC_A4	1046557	1046557	AN10593	.	-	0
ChrIII_A_nidulans_FGSC_A4	1046415	1047773	An_laeA_20h_HA_withCtrl_peak_81	69	.	2.99071	8.56199	6.98569	ChrIII_A_nidulans_FGSC_A4	1047325	1047325	AN4770	.	+	0
ChrIII_A_nidulans_FGSC_A4	1048715	1050666	An_laeA_20h_HA_withCtrl_peak_82	79	.	3.14349	9.52034	7.90403	ChrIII_A_nidulans_FGSC_A4	1051370	1051370	AN4769	.	+	-704
ChrIII_A_nidulans_FGSC_A4	1084892	1085639	An_laeA_20h_HA_withCtrl_peak_83	38	.	2.55383	5.37780	3.89897	ChrIII_A_nidulans_FGSC_A4	1085764	1085764	AN4758	.	+	-125
ChrIII_A_nidulans_FGSC_A4	1084892	1085639	An_laeA_20h_HA_withCtrl_peak_83	38	.	2.55383	5.37780	3.89897	ChrIII_A_nidulans_FGSC_A4	1084747	1084747	AN4759	.	-	-145
ChrIII_A_nidulans_FGSC_A4	1092366	1092767	An_laeA_20h_HA_withCtrl_peak_84	15	.	2.06070	2.84839	1.52925	ChrIII_A_nidulans_FGSC_A4	1092657	1092657	AN4755	.	+	0
ChrIII_A_nidulans_FGSC_A4	1112495	1113386	An_laeA_20h_HA_withCtrl_peak_85	29	.	2.32566	4.40600	2.97870	ChrIII_A_nidulans_FGSC_A4	1112238	1112238	AN4747	.	-	-257
ChrIII_A_nidulans_FGSC_A4	1116686	1116933	An_laeA_20h_HA_withCtrl_peak_86	39	.	2.24908	5.38102	3.90012	ChrIII_A_nidulans_FGSC_A4	1116827	1116827	AN4744	.	+	0
ChrIII_A_nidulans_FGSC_A4	1116686	1116933	An_laeA_20h_HA_withCtrl_peak_86	39	.	2.24908	5.38102	3.90012	ChrIII_A_nidulans_FGSC_A4	1116578	1116578	AN4745	.	-	-108
ChrIII_A_nidulans_FGSC_A4	1123415	1123813	An_laeA_20h_HA_withCtrl_peak_87	48	.	2.66378	6.43440	4.89776	ChrIII_A_nidulans_FGSC_A4	1123470	1123470	AN4742	.	-	0
ChrIII_A_nidulans_FGSC_A4	1124923	1126747	An_laeA_20h_HA_withCtrl_peak_88	147	.	3.75938	16.65593	14.78556	ChrIII_A_nidulans_FGSC_A4	1124981	1124981	AN11978	.	-	0
ChrIII_A_nidulans_FGSC_A4	1124923	1126747	An_laeA_20h_HA_withCtrl_peak_88	147	.	3.75938	16.65593	14.78556	ChrIII_A_nidulans_FGSC_A4	1127056	1127056	AN4741	.	+	-309
ChrIII_A_nidulans_FGSC_A4	1133205	1133433	An_laeA_20h_HA_withCtrl_peak_89	24	.	2.35474	3.86597	2.47476	ChrIII_A_nidulans_FGSC_A4	1133570	1133570	AN4740	.	+	-137
ChrIII_A_nidulans_FGSC_A4	1154919	1155694	An_laeA_20h_HA_withCtrl_peak_90	62	.	3.03549	7.83654	6.28020	ChrIII_A_nidulans_FGSC_A4	1154789	1154789	AN4733	.	-	-130
ChrIII_A_nidulans_FGSC_A4	1154919	1155694	An_laeA_20h_HA_withCtrl_peak_90	62	.	3.03549	7.83654	6.28020	ChrIII_A_nidulans_FGSC_A4	1156620	1156620	AN4732	.	+	-926
ChrIII_A_nidulans_FGSC_A4	1162084	1162284	An_laeA_20h_HA_withCtrl_peak_91	14	.	2.01886	2.72173	1.41453	ChrIII_A_nidulans_FGSC_A4	1162290	1162290	AN4729	.	+	-6
ChrIII_A_nidulans_FGSC_A4	1167078	1167602	An_laeA_20h_HA_withCtrl_peak_92	34	.	2.39126	4.94777	3.49087	ChrIII_A_nidulans_FGSC_A4	1167752	1167752	AN4727	.	+	-150
ChrIII_A_nidulans_FGSC_A4	1177204	1183442	An_laeA_20h_HA_withCtrl_peak_93	127	.	3.29263	14.46426	12.73596	ChrIII_A_nidulans_FGSC_A4	1181833	1181833	AN4722	.	+	0
ChrIII_A_nidulans_FGSC_A4	1177204	1183442	An_laeA_20h_HA_withCtrl_peak_93	127	.	3.29263	14.46426	12.73596	ChrIII_A_nidulans_FGSC_A4	1183278	1183278	AN11977	.	-	0
ChrIII_A_nidulans_FGSC_A4	1177204	1183442	An_laeA_20h_HA_withCtrl_peak_93	127	.	3.29263	14.46426	12.73596	ChrIII_A_nidulans_FGSC_A4	1183412	1183412	AN4721	.	+	0
ChrIII_A_nidulans_FGSC_A4	1187670	1189114	An_laeA_20h_HA_withCtrl_peak_94	54	.	2.66123	6.98059	5.42874	ChrIII_A_nidulans_FGSC_A4	1189755	1189755	AN4720	.	+	-641
ChrIII_A_nidulans_FGSC_A4	1212747	1213085	An_laeA_20h_HA_withCtrl_peak_95	59	.	2.57431	7.54571	5.97386	ChrIII_A_nidulans_FGSC_A4	1212700	1212700	AN10581	.	-	-47
ChrIII_A_nidulans_FGSC_A4	1214567	1214770	An_laeA_20h_HA_withCtrl_peak_96	20	.	2.05140	3.40742	2.04448	ChrIII_A_nidulans_FGSC_A4	1214609	1214609	AN4711	.	-	0
ChrIII_A_nidulans_FGSC_A4	1249087	1249919	An_laeA_20h_HA_withCtrl_peak_98	165	.	4.10115	18.43250	16.50675	ChrIII_A_nidulans_FGSC_A4	1249108	1249108	AN4702	.	-	0
ChrIII_A_nidulans_FGSC_A4	1249087	1249919	An_laeA_20h_HA_withCtrl_peak_98	165	.	4.10115	18.43250	16.50675	ChrIII_A_nidulans_FGSC_A4	1249901	1249901	AN4701	.	+	0
ChrIII_A_nidulans_FGSC_A4	1254288	1254829	An_laeA_20h_HA_withCtrl_peak_99	155	.	3.47080	17.43810	15.53493	ChrIII_A_nidulans_FGSC_A4	1253838	1253838	AN4700	.	-	-450
ChrIII_A_nidulans_FGSC_A4	1258802	1266680	An_laeA_20h_HA_withCtrl_peak_100	192	.	3.95984	21.27740	19.27692	ChrIII_A_nidulans_FGSC_A4	1259170	1259170	AN4699	.	-	0
ChrIII_A_nidulans_FGSC_A4	1271265	1271568	An_laeA_20h_HA_withCtrl_peak_102	30	.	2.16298	4.49135	3.05852	ChrIII_A_nidulans_FGSC_A4	1270851	1270851	AN4698	.	-	-414
ChrIII_A_nidulans_FGSC_A4	1278007	1279095	An_laeA_20h_HA_withCtrl_peak_104	13	.	2.01082	2.67503	1.37162	ChrIII_A_nidulans_FGSC_A4	1279274	1279274	AN4697	.	+	-179
ChrIII_A_nidulans_FGSC_A4	1278007	1279095	An_laeA_20h_HA_withCtrl_peak_104	13	.	2.01082	2.67503	1.37162	ChrIII_A_nidulans_FGSC_A4	1277719	1277719	AN10592	.	-	-288
ChrIII_A_nidulans_FGSC_A4	1287060	1289594	An_laeA_20h_HA_withCtrl_peak_105	158	.	3.54537	17.70103	15.83435	ChrIII_A_nidulans_FGSC_A4	1289523	1289523	AN4695	.	+	0
ChrIII_A_nidulans_FGSC_A4	1302764	1303075	An_laeA_20h_HA_withCtrl_peak_106	25	.	2.25263	3.93832	2.53972	ChrIII_A_nidulans_FGSC_A4	1302631	1302631	AN4692	.	-	-133
ChrIII_A_nidulans_FGSC_A4	1307013	1307613	An_laeA_20h_HA_withCtrl_peak_107	13	.	1.90025	2.65917	1.35779	ChrIII_A_nidulans_FGSC_A4	1306464	1306464	AN4691	.	-	-549
ChrIII_A_nidulans_FGSC_A4	1333094	1335342	An_laeA_20h_HA_withCtrl_peak_108	127	.	3.48138	14.48861	12.70535	ChrIII_A_nidulans_FGSC_A4	1333219	1333219	AN4680	.	-	0
ChrIII_A_nidulans_FGSC_A4	1342107	1342493	An_laeA_20h_HA_withCtrl_peak_109	74	.	2.93661	9.06359	7.42321	ChrIII_A_nidulans_FGSC_A4	1342560	1342560	AN4676	.	+	-67
